,Name,Price,Team 1,Position,Round,Team 2,Date,Score,id,pl_pos_id,is_selected
488,Minairo Frederick,292000,Dockers,FO,9,Bombers,Sat 15 May 12:00pm,0.0,R:9_P:Minairo Frederick,R:9_P:Minairo Frederick_FO,1
489,Minairo Frederick,292000,Dockers,FO,15,Magpies,Sat 26 Jun 12:00pm,28.0,R:15_P:Minairo Frederick,R:15_P:Minairo Frederick_FO,1
490,Minairo Frederick,292000,Dockers,FO,17,Hawks,Sat 10 Jul 12:00pm,45.0,R:17_P:Minairo Frederick,R:17_P:Minairo Frederick_FO,1
491,Minairo Frederick,292000,Dockers,FO,19,Swans,Sat 24 Jul 12:00pm,43.0,R:19_P:Minairo Frederick,R:19_P:Minairo Frederick_FO,1
492,Minairo Frederick,292000,Dockers,FO,21,Lions,Sat 7 Aug 12:00pm,0.0,R:21_P:Minairo Frederick,R:21_P:Minairo Frederick_FO,1
493,Minairo Frederick,292000,Dockers,FO,23,Saints,Sat 21 Aug 12:00pm,0.0,R:23_P:Minairo Frederick,R:23_P:Minairo Frederick_FO,1
494,Caleb Serong,636000,Dockers,MI,12,Bulldogs,Sat 5 Jun 12:00pm,101.0,R:12_P:Caleb Serong,R:12_P:Caleb Serong_MI,1
495,David Mundy,631000,Dockers,MI,12,Bulldogs,Sat 5 Jun 12:00pm,66.27272727272727,R:12_P:David Mundy,R:12_P:David Mundy_MI,1
496,David Mundy,631000,Dockers,MI,13,Suns,Sat 12 Jun 12:00pm,86.72727272727273,R:13_P:David Mundy,R:13_P:David Mundy_MI,1
497,David Mundy,631000,Dockers,MI,11,Power,Sat 29 May 12:00pm,80.9090909090909,R:11_P:David Mundy,R:11_P:David Mundy_MI,1
498,Sam Petrevski-Seton,516000,Blues,DE,5,Power,Sat 17 Apr 7:25pm,61.75,R:5_P:Sam Petrevski-Seton,R:5_P:Sam Petrevski-Seton_DE,1
499,Sam Petrevski-Seton,516000,Blues,DE,6,Lions,Sat 24 Apr 4:35pm,78.0,R:6_P:Sam Petrevski-Seton,R:6_P:Sam Petrevski-Seton_DE,1
500,Sam Petrevski-Seton,516000,Blues,DE,19,Kangaroos,Sat 24 Jul 12:00pm,71.5,R:19_P:Sam Petrevski-Seton,R:19_P:Sam Petrevski-Seton_DE,1
501,Sam Petrevski-Seton,516000,Blues,DE,21,Suns,Sat 7 Aug 12:00pm,69.0,R:21_P:Sam Petrevski-Seton,R:21_P:Sam Petrevski-Seton_DE,1
502,Sam Petrevski-Seton,516000,Blues,DE,7,Bombers,Sat 1 May 12:00pm,59.25,R:7_P:Sam Petrevski-Seton,R:7_P:Sam Petrevski-Seton_DE,1
503,Sam Petrevski-Seton,516000,Blues,DE,8,Bulldogs,Sat 8 May 12:00pm,72.75,R:8_P:Sam Petrevski-Seton,R:8_P:Sam Petrevski-Seton_DE,1
504,Sam Petrevski-Seton,516000,Blues,DE,9,Demons,Sat 15 May 12:00pm,77.75,R:9_P:Sam Petrevski-Seton,R:9_P:Sam Petrevski-Seton_DE,1
505,Sam Petrevski-Seton,516000,Blues,DE,20,Saints,Sat 31 Jul 12:00pm,75.25,R:20_P:Sam Petrevski-Seton,R:20_P:Sam Petrevski-Seton_DE,1
506,Eddie Betts,424000,Blues,FO,2,Magpies,Thu 25 Mar 7:20pm,50.36363636363637,R:2_P:Eddie Betts,R:2_P:Eddie Betts_FO,1
507,Eddie Betts,424000,Blues,FO,3,Dockers,Sun 4 Apr 3:20pm,68.54545454545455,R:3_P:Eddie Betts,R:3_P:Eddie Betts_FO,1
508,Eddie Betts,424000,Blues,FO,5,Power,Sat 17 Apr 7:25pm,68.72727272727273,R:5_P:Eddie Betts,R:5_P:Eddie Betts_FO,1
509,Eddie Betts,424000,Blues,FO,6,Lions,Sat 24 Apr 4:35pm,62.54545454545455,R:6_P:Eddie Betts,R:6_P:Eddie Betts_FO,1
510,Eddie Betts,424000,Blues,FO,10,Hawks,Sat 22 May 12:00pm,62.27272727272727,R:10_P:Eddie Betts,R:10_P:Eddie Betts_FO,1
511,Eddie Betts,424000,Blues,FO,12,Eagles,Sat 5 Jun 12:00pm,53.36363636363637,R:12_P:Eddie Betts,R:12_P:Eddie Betts_FO,1
512,Eddie Betts,424000,Blues,FO,15,Crows,Sat 26 Jun 12:00pm,67.45454545454545,R:15_P:Eddie Betts,R:15_P:Eddie Betts_FO,1
513,Eddie Betts,424000,Blues,FO,17,Cats,Sat 10 Jul 12:00pm,61.81818181818182,R:17_P:Eddie Betts,R:17_P:Eddie Betts_FO,1
514,Eddie Betts,424000,Blues,FO,23,Giants,Sat 21 Aug 12:00pm,56.54545454545455,R:23_P:Eddie Betts,R:23_P:Eddie Betts_FO,1
515,Eddie Betts,424000,Blues,FO,1,Tigers,Thu 18 Mar 7:25pm,66.83333333333333,R:1_P:Eddie Betts,R:1_P:Eddie Betts_FO,1
516,Eddie Betts,424000,Blues,FO,4,Suns,Sat 10 Apr 7:25pm,43.63636363636363,R:4_P:Eddie Betts,R:4_P:Eddie Betts_FO,1
517,Eddie Betts,424000,Blues,FO,7,Bombers,Sat 1 May 12:00pm,60.81818181818182,R:7_P:Eddie Betts,R:7_P:Eddie Betts_FO,1
518,Eddie Betts,424000,Blues,FO,8,Bulldogs,Sat 8 May 12:00pm,66.9090909090909,R:8_P:Eddie Betts,R:8_P:Eddie Betts_FO,1
519,Eddie Betts,424000,Blues,FO,9,Demons,Sat 15 May 12:00pm,60.27272727272727,R:9_P:Eddie Betts,R:9_P:Eddie Betts_FO,1
520,Eddie Betts,424000,Blues,FO,11,Swans,Sat 29 May 12:00pm,47.0,R:11_P:Eddie Betts,R:11_P:Eddie Betts_FO,1
521,Eddie Betts,424000,Blues,FO,14,Giants,Sat 19 Jun 12:00pm,56.54545454545455,R:14_P:Eddie Betts,R:14_P:Eddie Betts_FO,1
522,Eddie Betts,424000,Blues,FO,16,Dockers,Sat 3 Jul 12:00pm,68.54545454545455,R:16_P:Eddie Betts,R:16_P:Eddie Betts_FO,1
523,Eddie Betts,424000,Blues,FO,22,Power,Sat 14 Aug 12:00pm,68.72727272727273,R:22_P:Eddie Betts,R:22_P:Eddie Betts_FO,1
524,Sam Walsh,739000,Blues,MI,15,Crows,Sat 26 Jun 12:00pm,97.5,R:15_P:Sam Walsh,R:15_P:Sam Walsh_MI,1
525,Sam Walsh,739000,Blues,MI,16,Dockers,Sat 3 Jul 12:00pm,116.0,R:16_P:Sam Walsh,R:16_P:Sam Walsh_MI,1
526,Lochie O'Brien,304000,Blues,MI,2,Magpies,Thu 25 Mar 7:20pm,15.333333333333334,R:2_P:Lochie O'Brien,R:2_P:Lochie O'Brien_MI,1
527,Lochie O'Brien,304000,Blues,MI,3,Dockers,Sun 4 Apr 3:20pm,21.333333333333332,R:3_P:Lochie O'Brien,R:3_P:Lochie O'Brien_MI,1
528,Lochie O'Brien,304000,Blues,MI,5,Power,Sat 17 Apr 7:25pm,34.0,R:5_P:Lochie O'Brien,R:5_P:Lochie O'Brien_MI,1
529,Lochie O'Brien,304000,Blues,MI,6,Lions,Sat 24 Apr 4:35pm,42.0,R:6_P:Lochie O'Brien,R:6_P:Lochie O'Brien_MI,1
530,Lochie O'Brien,304000,Blues,MI,10,Hawks,Sat 22 May 12:00pm,31.333333333333332,R:10_P:Lochie O'Brien,R:10_P:Lochie O'Brien_MI,1
531,Lochie O'Brien,304000,Blues,MI,12,Eagles,Sat 5 Jun 12:00pm,15.666666666666666,R:12_P:Lochie O'Brien,R:12_P:Lochie O'Brien_MI,1
532,Lochie O'Brien,304000,Blues,MI,15,Crows,Sat 26 Jun 12:00pm,47.333333333333336,R:15_P:Lochie O'Brien,R:15_P:Lochie O'Brien_MI,1
533,Lochie O'Brien,304000,Blues,MI,17,Cats,Sat 10 Jul 12:00pm,11.333333333333334,R:17_P:Lochie O'Brien,R:17_P:Lochie O'Brien_MI,1
534,Lochie O'Brien,304000,Blues,MI,19,Kangaroos,Sat 24 Jul 12:00pm,23.666666666666668,R:19_P:Lochie O'Brien,R:19_P:Lochie O'Brien_MI,1
535,Lochie O'Brien,304000,Blues,MI,21,Suns,Sat 7 Aug 12:00pm,46.666666666666664,R:21_P:Lochie O'Brien,R:21_P:Lochie O'Brien_MI,1
536,Lochie O'Brien,304000,Blues,MI,23,Giants,Sat 21 Aug 12:00pm,23.666666666666668,R:23_P:Lochie O'Brien,R:23_P:Lochie O'Brien_MI,1
537,Lochie O'Brien,304000,Blues,MI,1,Tigers,Thu 18 Mar 7:25pm,0.0,R:1_P:Lochie O'Brien,R:1_P:Lochie O'Brien_MI,1
538,Lochie O'Brien,304000,Blues,MI,4,Suns,Sat 10 Apr 7:25pm,46.666666666666664,R:4_P:Lochie O'Brien,R:4_P:Lochie O'Brien_MI,1
539,Lochie O'Brien,304000,Blues,MI,7,Bombers,Sat 1 May 12:00pm,35.333333333333336,R:7_P:Lochie O'Brien,R:7_P:Lochie O'Brien_MI,1
540,Lochie O'Brien,304000,Blues,MI,8,Bulldogs,Sat 8 May 12:00pm,26.666666666666668,R:8_P:Lochie O'Brien,R:8_P:Lochie O'Brien_MI,1
541,Lochie O'Brien,304000,Blues,MI,9,Demons,Sat 15 May 12:00pm,0.0,R:9_P:Lochie O'Brien,R:9_P:Lochie O'Brien_MI,1
542,Lochie O'Brien,304000,Blues,MI,11,Swans,Sat 29 May 12:00pm,37.333333333333336,R:11_P:Lochie O'Brien,R:11_P:Lochie O'Brien_MI,1
543,Lochie O'Brien,304000,Blues,MI,14,Giants,Sat 19 Jun 12:00pm,23.666666666666668,R:14_P:Lochie O'Brien,R:14_P:Lochie O'Brien_MI,1
544,Lochie O'Brien,304000,Blues,MI,16,Dockers,Sat 3 Jul 12:00pm,21.333333333333332,R:16_P:Lochie O'Brien,R:16_P:Lochie O'Brien_MI,1
545,Lochie O'Brien,304000,Blues,MI,18,Magpies,Sat 17 Jul 12:00pm,15.333333333333334,R:18_P:Lochie O'Brien,R:18_P:Lochie O'Brien_MI,1
546,Lochie O'Brien,304000,Blues,MI,20,Saints,Sat 31 Jul 12:00pm,35.0,R:20_P:Lochie O'Brien,R:20_P:Lochie O'Brien_MI,1
547,Lochie O'Brien,304000,Blues,MI,22,Power,Sat 14 Aug 12:00pm,34.0,R:22_P:Lochie O'Brien,R:22_P:Lochie O'Brien_MI,1
548,Paddy Dow,323000,Blues,MI,2,Magpies,Thu 25 Mar 7:20pm,34.333333333333336,R:2_P:Paddy Dow,R:2_P:Paddy Dow_MI,1
549,Paddy Dow,323000,Blues,MI,3,Dockers,Sun 4 Apr 3:20pm,14.333333333333334,R:3_P:Paddy Dow,R:3_P:Paddy Dow_MI,1
550,Paddy Dow,323000,Blues,MI,5,Power,Sat 17 Apr 7:25pm,40.333333333333336,R:5_P:Paddy Dow,R:5_P:Paddy Dow_MI,1
551,Paddy Dow,323000,Blues,MI,6,Lions,Sat 24 Apr 4:35pm,19.0,R:6_P:Paddy Dow,R:6_P:Paddy Dow_MI,1
552,Paddy Dow,323000,Blues,MI,10,Hawks,Sat 22 May 12:00pm,33.0,R:10_P:Paddy Dow,R:10_P:Paddy Dow_MI,1
553,Paddy Dow,323000,Blues,MI,12,Eagles,Sat 5 Jun 12:00pm,37.666666666666664,R:12_P:Paddy Dow,R:12_P:Paddy Dow_MI,1
554,Paddy Dow,323000,Blues,MI,15,Crows,Sat 26 Jun 12:00pm,23.333333333333332,R:15_P:Paddy Dow,R:15_P:Paddy Dow_MI,1
555,Paddy Dow,323000,Blues,MI,17,Cats,Sat 10 Jul 12:00pm,38.0,R:17_P:Paddy Dow,R:17_P:Paddy Dow_MI,1
556,Paddy Dow,323000,Blues,MI,19,Kangaroos,Sat 24 Jul 12:00pm,37.0,R:19_P:Paddy Dow,R:19_P:Paddy Dow_MI,1
557,Paddy Dow,323000,Blues,MI,21,Suns,Sat 7 Aug 12:00pm,37.333333333333336,R:21_P:Paddy Dow,R:21_P:Paddy Dow_MI,1
558,Paddy Dow,323000,Blues,MI,23,Giants,Sat 21 Aug 12:00pm,38.0,R:23_P:Paddy Dow,R:23_P:Paddy Dow_MI,1
559,Paddy Dow,323000,Blues,MI,1,Tigers,Thu 18 Mar 7:25pm,37.75,R:1_P:Paddy Dow,R:1_P:Paddy Dow_MI,1
560,Paddy Dow,323000,Blues,MI,4,Suns,Sat 10 Apr 7:25pm,37.333333333333336,R:4_P:Paddy Dow,R:4_P:Paddy Dow_MI,1
561,Paddy Dow,323000,Blues,MI,7,Bombers,Sat 1 May 12:00pm,35.0,R:7_P:Paddy Dow,R:7_P:Paddy Dow_MI,1
562,Paddy Dow,323000,Blues,MI,8,Bulldogs,Sat 8 May 12:00pm,37.0,R:8_P:Paddy Dow,R:8_P:Paddy Dow_MI,1
563,Paddy Dow,323000,Blues,MI,9,Demons,Sat 15 May 12:00pm,40.666666666666664,R:9_P:Paddy Dow,R:9_P:Paddy Dow_MI,1
564,Paddy Dow,323000,Blues,MI,11,Swans,Sat 29 May 12:00pm,11.0,R:11_P:Paddy Dow,R:11_P:Paddy Dow_MI,1
565,Paddy Dow,323000,Blues,MI,14,Giants,Sat 19 Jun 12:00pm,38.0,R:14_P:Paddy Dow,R:14_P:Paddy Dow_MI,1
566,Paddy Dow,323000,Blues,MI,16,Dockers,Sat 3 Jul 12:00pm,14.333333333333334,R:16_P:Paddy Dow,R:16_P:Paddy Dow_MI,1
567,Paddy Dow,323000,Blues,MI,18,Magpies,Sat 17 Jul 12:00pm,34.333333333333336,R:18_P:Paddy Dow,R:18_P:Paddy Dow_MI,1
568,Paddy Dow,323000,Blues,MI,20,Saints,Sat 31 Jul 12:00pm,41.0,R:20_P:Paddy Dow,R:20_P:Paddy Dow_MI,1
569,Paddy Dow,323000,Blues,MI,22,Power,Sat 14 Aug 12:00pm,40.333333333333336,R:22_P:Paddy Dow,R:22_P:Paddy Dow_MI,1
570,Matt Guelfi,446000,Bombers,DE,23,Magpies,Sat 21 Aug 12:00pm,46.333333333333336,R:23_P:Matt Guelfi,R:23_P:Matt Guelfi_DE,1
571,Matt Guelfi,446000,Bombers,DE,22,Suns,Sat 14 Aug 12:00pm,73.33333333333333,R:22_P:Matt Guelfi,R:22_P:Matt Guelfi_DE,1
572,David Zaharakis,524000,Bombers,FO,7,Blues,Sat 1 May 12:00pm,90.27272727272727,R:7_P:David Zaharakis,R:7_P:David Zaharakis_FO,1
573,David Zaharakis,524000,Bombers,FO,9,Dockers,Sat 15 May 12:00pm,80.08333333333333,R:9_P:David Zaharakis,R:9_P:David Zaharakis_FO,1
574,David Zaharakis,524000,Bombers,FO,10,Kangaroos,Sat 22 May 12:00pm,83.36363636363636,R:10_P:David Zaharakis,R:10_P:David Zaharakis_FO,1
575,David Zaharakis,524000,Bombers,FO,17,Crows,Sat 10 Jul 12:00pm,76.63636363636364,R:17_P:David Zaharakis,R:17_P:David Zaharakis_FO,1
576,David Zaharakis,524000,Bombers,FO,19,Giants,Sat 24 Jul 12:00pm,71.72727272727273,R:19_P:David Zaharakis,R:19_P:David Zaharakis_FO,1
577,David Zaharakis,524000,Bombers,FO,20,Swans,Sat 31 Jul 12:00pm,78.81818181818181,R:20_P:David Zaharakis,R:20_P:David Zaharakis_FO,1
578,David Zaharakis,524000,Bombers,FO,23,Magpies,Sat 21 Aug 12:00pm,71.72727272727273,R:23_P:David Zaharakis,R:23_P:David Zaharakis_FO,1
579,David Zaharakis,524000,Bombers,FO,4,Swans,Thu 8 Apr 7:20pm,78.81818181818181,R:4_P:David Zaharakis,R:4_P:David Zaharakis_FO,1
580,David Zaharakis,524000,Bombers,FO,5,Lions,Sat 17 Apr 7:25pm,92.54545454545455,R:5_P:David Zaharakis,R:5_P:David Zaharakis_FO,1
581,David Zaharakis,524000,Bombers,FO,6,Magpies,Sun 25 Apr 3:20pm,71.72727272727273,R:6_P:David Zaharakis,R:6_P:David Zaharakis_FO,1
582,David Zaharakis,524000,Bombers,FO,8,Giants,Sat 8 May 12:00pm,71.72727272727273,R:8_P:David Zaharakis,R:8_P:David Zaharakis_FO,1
583,David Zaharakis,524000,Bombers,FO,16,Cats,Sat 3 Jul 12:00pm,58.72727272727273,R:16_P:David Zaharakis,R:16_P:David Zaharakis_FO,1
584,David Zaharakis,524000,Bombers,FO,18,Kangaroos,Sat 17 Jul 12:00pm,83.36363636363636,R:18_P:David Zaharakis,R:18_P:David Zaharakis_FO,1
585,David Zaharakis,524000,Bombers,FO,21,Bulldogs,Sat 7 Aug 12:00pm,77.63636363636364,R:21_P:David Zaharakis,R:21_P:David Zaharakis_FO,1
586,David Zaharakis,524000,Bombers,FO,22,Suns,Sat 14 Aug 12:00pm,54.09090909090909,R:22_P:David Zaharakis,R:22_P:David Zaharakis_FO,1
587,Dyson Heppell,566000,Bombers,MI,1,Hawks,Sat 20 Mar 7:25pm,80.55555555555556,R:1_P:Dyson Heppell,R:1_P:Dyson Heppell_MI,1
588,Dyson Heppell,566000,Bombers,MI,3,Saints,Sat 3 Apr 4:35pm,48.111111111111114,R:3_P:Dyson Heppell,R:3_P:Dyson Heppell_MI,1
589,Dyson Heppell,566000,Bombers,MI,7,Blues,Sat 1 May 12:00pm,94.22222222222223,R:7_P:Dyson Heppell,R:7_P:Dyson Heppell_MI,1
590,Dyson Heppell,566000,Bombers,MI,9,Dockers,Sat 15 May 12:00pm,89.6,R:9_P:Dyson Heppell,R:9_P:Dyson Heppell_MI,1
591,Dyson Heppell,566000,Bombers,MI,10,Kangaroos,Sat 22 May 12:00pm,77.88888888888889,R:10_P:Dyson Heppell,R:10_P:Dyson Heppell_MI,1
592,Dyson Heppell,566000,Bombers,MI,15,Demons,Sat 26 Jun 12:00pm,81.66666666666667,R:15_P:Dyson Heppell,R:15_P:Dyson Heppell_MI,1
593,Dyson Heppell,566000,Bombers,MI,17,Crows,Sat 10 Jul 12:00pm,80.33333333333333,R:17_P:Dyson Heppell,R:17_P:Dyson Heppell_MI,1
594,Dyson Heppell,566000,Bombers,MI,19,Giants,Sat 24 Jul 12:00pm,57.333333333333336,R:19_P:Dyson Heppell,R:19_P:Dyson Heppell_MI,1
595,Dyson Heppell,566000,Bombers,MI,20,Swans,Sat 31 Jul 12:00pm,97.22222222222223,R:20_P:Dyson Heppell,R:20_P:Dyson Heppell_MI,1
596,Dyson Heppell,566000,Bombers,MI,23,Magpies,Sat 21 Aug 12:00pm,85.11111111111111,R:23_P:Dyson Heppell,R:23_P:Dyson Heppell_MI,1
597,Dyson Heppell,566000,Bombers,MI,2,Power,Sat 27 Mar 4:05pm,72.77777777777777,R:2_P:Dyson Heppell,R:2_P:Dyson Heppell_MI,1
598,Dyson Heppell,566000,Bombers,MI,4,Swans,Thu 8 Apr 7:20pm,97.22222222222223,R:4_P:Dyson Heppell,R:4_P:Dyson Heppell_MI,1
599,Dyson Heppell,566000,Bombers,MI,5,Lions,Sat 17 Apr 7:25pm,77.0,R:5_P:Dyson Heppell,R:5_P:Dyson Heppell_MI,1
600,Dyson Heppell,566000,Bombers,MI,6,Magpies,Sun 25 Apr 3:20pm,85.11111111111111,R:6_P:Dyson Heppell,R:6_P:Dyson Heppell_MI,1
601,Dyson Heppell,566000,Bombers,MI,11,Eagles,Sat 29 May 12:00pm,94.66666666666667,R:11_P:Dyson Heppell,R:11_P:Dyson Heppell_MI,1
602,Dyson Heppell,566000,Bombers,MI,14,Hawks,Sat 19 Jun 12:00pm,80.55555555555556,R:14_P:Dyson Heppell,R:14_P:Dyson Heppell_MI,1
603,Dyson Heppell,566000,Bombers,MI,16,Cats,Sat 3 Jul 12:00pm,74.55555555555556,R:16_P:Dyson Heppell,R:16_P:Dyson Heppell_MI,1
604,Dyson Heppell,566000,Bombers,MI,18,Kangaroos,Sat 17 Jul 12:00pm,77.88888888888889,R:18_P:Dyson Heppell,R:18_P:Dyson Heppell_MI,1
605,Dyson Heppell,566000,Bombers,MI,21,Bulldogs,Sat 7 Aug 12:00pm,82.33333333333333,R:21_P:Dyson Heppell,R:21_P:Dyson Heppell_MI,1
606,Dyson Heppell,566000,Bombers,MI,22,Suns,Sat 14 Aug 12:00pm,85.22222222222223,R:22_P:Dyson Heppell,R:22_P:Dyson Heppell_MI,1
607,Shane Mumford,466000,Giants,RU,1,Saints,Sun 21 Mar 3:20pm,66.4,R:1_P:Shane Mumford,R:1_P:Shane Mumford_RU,1
608,Shane Mumford,466000,Giants,RU,3,Demons,Sun 4 Apr 6:10pm,56.8,R:3_P:Shane Mumford,R:3_P:Shane Mumford_RU,1
609,Shane Mumford,466000,Giants,RU,6,Bulldogs,Fri 23 Apr 7:20pm,77.7,R:6_P:Shane Mumford,R:6_P:Shane Mumford_RU,1
610,Shane Mumford,466000,Giants,RU,8,Bombers,Sat 8 May 12:00pm,71.0,R:8_P:Shane Mumford,R:8_P:Shane Mumford_RU,1
611,Shane Mumford,466000,Giants,RU,20,Power,Sat 31 Jul 12:00pm,68.2,R:20_P:Shane Mumford,R:20_P:Shane Mumford_RU,1
612,Shane Mumford,466000,Giants,RU,2,Dockers,Sun 28 Mar 3:10pm,55.6,R:2_P:Shane Mumford,R:2_P:Shane Mumford_RU,1
613,Shane Mumford,466000,Giants,RU,4,Magpies,Sat 10 Apr 7:25pm,63.4,R:4_P:Shane Mumford,R:4_P:Shane Mumford_RU,1
614,Shane Mumford,466000,Giants,RU,7,Crows,Sat 1 May 12:00pm,63.0,R:7_P:Shane Mumford,R:7_P:Shane Mumford_RU,1
615,Shane Mumford,466000,Giants,RU,19,Bombers,Sat 24 Jul 12:00pm,71.0,R:19_P:Shane Mumford,R:19_P:Shane Mumford_RU,1
616,Lachlan Ash,420000,Giants,DE,14,Blues,Sat 19 Jun 12:00pm,55.0,R:14_P:Lachlan Ash,R:14_P:Lachlan Ash_DE,1
617,Lachlan Ash,420000,Giants,DE,15,Hawks,Sat 26 Jun 12:00pm,56.0,R:15_P:Lachlan Ash,R:15_P:Lachlan Ash_DE,1
618,Lachlan Ash,420000,Giants,DE,17,Suns,Sat 10 Jul 12:00pm,59.0,R:17_P:Lachlan Ash,R:17_P:Lachlan Ash_DE,1
619,Lachlan Ash,420000,Giants,DE,16,Demons,Sat 3 Jul 12:00pm,0.0,R:16_P:Lachlan Ash,R:16_P:Lachlan Ash_DE,1
620,Sam Taylor,276000,Giants,DE,1,Saints,Sun 21 Mar 3:20pm,23.666666666666668,R:1_P:Sam Taylor,R:1_P:Sam Taylor_DE,1
621,Sam Taylor,276000,Giants,DE,3,Demons,Sun 4 Apr 6:10pm,35.666666666666664,R:3_P:Sam Taylor,R:3_P:Sam Taylor_DE,1
622,Sam Taylor,276000,Giants,DE,6,Bulldogs,Fri 23 Apr 7:20pm,35.333333333333336,R:6_P:Sam Taylor,R:6_P:Sam Taylor_DE,1
623,Sam Taylor,276000,Giants,DE,8,Bombers,Sat 8 May 12:00pm,20.333333333333332,R:8_P:Sam Taylor,R:8_P:Sam Taylor_DE,1
624,Sam Taylor,276000,Giants,DE,10,Eagles,Sat 22 May 12:00pm,13.666666666666666,R:10_P:Sam Taylor,R:10_P:Sam Taylor_DE,1
625,Sam Taylor,276000,Giants,DE,14,Blues,Sat 19 Jun 12:00pm,15.666666666666666,R:14_P:Sam Taylor,R:14_P:Sam Taylor_DE,1
626,Sam Taylor,276000,Giants,DE,15,Hawks,Sat 26 Jun 12:00pm,15.0,R:15_P:Sam Taylor,R:15_P:Sam Taylor_DE,1
627,Sam Taylor,276000,Giants,DE,17,Suns,Sat 10 Jul 12:00pm,14.333333333333334,R:17_P:Sam Taylor,R:17_P:Sam Taylor_DE,1
628,Sam Taylor,276000,Giants,DE,18,Swans,Sat 17 Jul 12:00pm,28.666666666666668,R:18_P:Sam Taylor,R:18_P:Sam Taylor_DE,1
629,Sam Taylor,276000,Giants,DE,20,Power,Sat 31 Jul 12:00pm,9.666666666666666,R:20_P:Sam Taylor,R:20_P:Sam Taylor_DE,1
630,Sam Taylor,276000,Giants,DE,22,Tigers,Sat 14 Aug 12:00pm,12.0,R:22_P:Sam Taylor,R:22_P:Sam Taylor_DE,1
631,Sam Taylor,276000,Giants,DE,2,Dockers,Sun 28 Mar 3:10pm,8.666666666666666,R:2_P:Sam Taylor,R:2_P:Sam Taylor_DE,1
632,Sam Taylor,276000,Giants,DE,4,Magpies,Sat 10 Apr 7:25pm,26.666666666666668,R:4_P:Sam Taylor,R:4_P:Sam Taylor_DE,1
633,Sam Taylor,276000,Giants,DE,5,Swans,Sat 17 Apr 4:35pm,28.666666666666668,R:5_P:Sam Taylor,R:5_P:Sam Taylor_DE,1
634,Sam Taylor,276000,Giants,DE,7,Crows,Sat 1 May 12:00pm,30.333333333333332,R:7_P:Sam Taylor,R:7_P:Sam Taylor_DE,1
635,Sam Taylor,276000,Giants,DE,9,Tigers,Sat 15 May 12:00pm,12.0,R:9_P:Sam Taylor,R:9_P:Sam Taylor_DE,1
636,Sam Taylor,276000,Giants,DE,11,Lions,Sat 29 May 12:00pm,15.666666666666666,R:11_P:Sam Taylor,R:11_P:Sam Taylor_DE,1
637,Sam Taylor,276000,Giants,DE,13,Kangaroos,Sat 12 Jun 12:00pm,17.666666666666668,R:13_P:Sam Taylor,R:13_P:Sam Taylor_DE,1
638,Sam Taylor,276000,Giants,DE,16,Demons,Sat 3 Jul 12:00pm,35.666666666666664,R:16_P:Sam Taylor,R:16_P:Sam Taylor_DE,1
639,Sam Taylor,276000,Giants,DE,19,Bombers,Sat 24 Jul 12:00pm,20.333333333333332,R:19_P:Sam Taylor,R:19_P:Sam Taylor_DE,1
640,Sam Taylor,276000,Giants,DE,21,Cats,Sat 7 Aug 12:00pm,17.75,R:21_P:Sam Taylor,R:21_P:Sam Taylor_DE,1
641,Sam Taylor,276000,Giants,DE,23,Blues,Sat 21 Aug 12:00pm,15.666666666666666,R:23_P:Sam Taylor,R:23_P:Sam Taylor_DE,1
642,Callan Ward,461000,Giants,MI,1,Saints,Sun 21 Mar 3:20pm,74.81818181818181,R:1_P:Callan Ward,R:1_P:Callan Ward_MI,1
643,Callan Ward,461000,Giants,MI,3,Demons,Sun 4 Apr 6:10pm,76.0909090909091,R:3_P:Callan Ward,R:3_P:Callan Ward_MI,1
644,Callan Ward,461000,Giants,MI,6,Bulldogs,Fri 23 Apr 7:20pm,83.0909090909091,R:6_P:Callan Ward,R:6_P:Callan Ward_MI,1
645,Callan Ward,461000,Giants,MI,8,Bombers,Sat 8 May 12:00pm,76.18181818181819,R:8_P:Callan Ward,R:8_P:Callan Ward_MI,1
646,Callan Ward,461000,Giants,MI,10,Eagles,Sat 22 May 12:00pm,40.09090909090909,R:10_P:Callan Ward,R:10_P:Callan Ward_MI,1
647,Callan Ward,461000,Giants,MI,14,Blues,Sat 19 Jun 12:00pm,62.72727272727273,R:14_P:Callan Ward,R:14_P:Callan Ward_MI,1
648,Callan Ward,461000,Giants,MI,15,Hawks,Sat 26 Jun 12:00pm,63.63636363636363,R:15_P:Callan Ward,R:15_P:Callan Ward_MI,1
649,Callan Ward,461000,Giants,MI,17,Suns,Sat 10 Jul 12:00pm,50.36363636363637,R:17_P:Callan Ward,R:17_P:Callan Ward_MI,1
650,Callan Ward,461000,Giants,MI,18,Swans,Sat 17 Jul 12:00pm,71.0,R:18_P:Callan Ward,R:18_P:Callan Ward_MI,1
651,Callan Ward,461000,Giants,MI,20,Power,Sat 31 Jul 12:00pm,65.0,R:20_P:Callan Ward,R:20_P:Callan Ward_MI,1
652,Callan Ward,461000,Giants,MI,22,Tigers,Sat 14 Aug 12:00pm,70.72727272727273,R:22_P:Callan Ward,R:22_P:Callan Ward_MI,1
653,Callan Ward,461000,Giants,MI,2,Dockers,Sun 28 Mar 3:10pm,73.81818181818181,R:2_P:Callan Ward,R:2_P:Callan Ward_MI,1
