,id,pl_pos_id,Round,Position,is_selected
12543,R:3_P:Patrick Cripps,R:3_P:Patrick Cripps_MI,3,MI,1
12544,R:16_P:Patrick Cripps,R:16_P:Patrick Cripps_MI,16,MI,1
12545,R:5_P:Patrick Cripps,R:5_P:Patrick Cripps_MI,5,MI,1
12546,R:22_P:Patrick Cripps,R:22_P:Patrick Cripps_MI,22,MI,1
12547,R:6_P:Patrick Cripps,R:6_P:Patrick Cripps_MI,6,MI,1
12548,R:10_P:Patrick Cripps,R:10_P:Patrick Cripps_MI,10,MI,1
12549,R:12_P:Patrick Cripps,R:12_P:Patrick Cripps_MI,12,MI,1
12550,R:15_P:Patrick Cripps,R:15_P:Patrick Cripps_MI,15,MI,1
12551,R:17_P:Patrick Cripps,R:17_P:Patrick Cripps_MI,17,MI,1
12552,R:19_P:Patrick Cripps,R:19_P:Patrick Cripps_MI,19,MI,1
12553,R:21_P:Patrick Cripps,R:21_P:Patrick Cripps_MI,21,MI,1
12554,R:4_P:Patrick Cripps,R:4_P:Patrick Cripps_MI,4,MI,1
12555,R:23_P:Patrick Cripps,R:23_P:Patrick Cripps_MI,23,MI,1
12556,R:14_P:Patrick Cripps,R:14_P:Patrick Cripps_MI,14,MI,1
12557,R:1_P:Patrick Cripps,R:1_P:Patrick Cripps_MI,1,MI,1
12558,R:7_P:Patrick Cripps,R:7_P:Patrick Cripps_MI,7,MI,1
12559,R:8_P:Patrick Cripps,R:8_P:Patrick Cripps_MI,8,MI,1
12560,R:9_P:Patrick Cripps,R:9_P:Patrick Cripps_MI,9,MI,1
12561,R:11_P:Patrick Cripps,R:11_P:Patrick Cripps_MI,11,MI,1
12562,R:20_P:Patrick Cripps,R:20_P:Patrick Cripps_MI,20,MI,1
12563,R:2_P:Will Setterfield,R:2_P:Will Setterfield_MI,2,MI,1
12564,R:18_P:Will Setterfield,R:18_P:Will Setterfield_MI,18,MI,1
12565,R:3_P:Will Setterfield,R:3_P:Will Setterfield_MI,3,MI,1
12566,R:16_P:Will Setterfield,R:16_P:Will Setterfield_MI,16,MI,1
12567,R:5_P:Will Setterfield,R:5_P:Will Setterfield_MI,5,MI,1
12568,R:22_P:Will Setterfield,R:22_P:Will Setterfield_MI,22,MI,1
12569,R:6_P:Will Setterfield,R:6_P:Will Setterfield_MI,6,MI,1
12570,R:10_P:Will Setterfield,R:10_P:Will Setterfield_MI,10,MI,1
12571,R:12_P:Will Setterfield,R:12_P:Will Setterfield_MI,12,MI,1
12572,R:15_P:Will Setterfield,R:15_P:Will Setterfield_MI,15,MI,1
12573,R:17_P:Will Setterfield,R:17_P:Will Setterfield_MI,17,MI,1
12574,R:19_P:Will Setterfield,R:19_P:Will Setterfield_MI,19,MI,1
12575,R:21_P:Will Setterfield,R:21_P:Will Setterfield_MI,21,MI,1
12576,R:4_P:Will Setterfield,R:4_P:Will Setterfield_MI,4,MI,1
12577,R:23_P:Will Setterfield,R:23_P:Will Setterfield_MI,23,MI,1
12578,R:14_P:Will Setterfield,R:14_P:Will Setterfield_MI,14,MI,1
12579,R:1_P:Will Setterfield,R:1_P:Will Setterfield_MI,1,MI,1
12580,R:7_P:Will Setterfield,R:7_P:Will Setterfield_MI,7,MI,1
12581,R:8_P:Will Setterfield,R:8_P:Will Setterfield_MI,8,MI,1
12582,R:9_P:Will Setterfield,R:9_P:Will Setterfield_MI,9,MI,1
12583,R:11_P:Will Setterfield,R:11_P:Will Setterfield_MI,11,MI,1
12584,R:20_P:Will Setterfield,R:20_P:Will Setterfield_MI,20,MI,1
12585,R:2_P:Marc Murphy,R:2_P:Marc Murphy_MI,2,MI,1
12586,R:18_P:Marc Murphy,R:18_P:Marc Murphy_MI,18,MI,1
12587,R:3_P:Marc Murphy,R:3_P:Marc Murphy_MI,3,MI,1
12588,R:16_P:Marc Murphy,R:16_P:Marc Murphy_MI,16,MI,1
12589,R:5_P:Marc Murphy,R:5_P:Marc Murphy_MI,5,MI,1
12590,R:22_P:Marc Murphy,R:22_P:Marc Murphy_MI,22,MI,1
12591,R:6_P:Marc Murphy,R:6_P:Marc Murphy_MI,6,MI,1
12592,R:10_P:Marc Murphy,R:10_P:Marc Murphy_MI,10,MI,1
12593,R:12_P:Marc Murphy,R:12_P:Marc Murphy_MI,12,MI,1
12594,R:15_P:Marc Murphy,R:15_P:Marc Murphy_MI,15,MI,1
12595,R:17_P:Marc Murphy,R:17_P:Marc Murphy_MI,17,MI,1
12596,R:19_P:Marc Murphy,R:19_P:Marc Murphy_MI,19,MI,1
12597,R:21_P:Marc Murphy,R:21_P:Marc Murphy_MI,21,MI,1
12598,R:4_P:Marc Murphy,R:4_P:Marc Murphy_MI,4,MI,1
12599,R:23_P:Marc Murphy,R:23_P:Marc Murphy_MI,23,MI,1
12600,R:14_P:Marc Murphy,R:14_P:Marc Murphy_MI,14,MI,1
12601,R:1_P:Marc Murphy,R:1_P:Marc Murphy_MI,1,MI,1
12602,R:7_P:Marc Murphy,R:7_P:Marc Murphy_MI,7,MI,1
12603,R:8_P:Marc Murphy,R:8_P:Marc Murphy_MI,8,MI,1
12604,R:9_P:Marc Murphy,R:9_P:Marc Murphy_MI,9,MI,1
12605,R:11_P:Marc Murphy,R:11_P:Marc Murphy_MI,11,MI,1
12606,R:20_P:Marc Murphy,R:20_P:Marc Murphy_MI,20,MI,1
12607,R:2_P:Matt Cottrell,R:2_P:Matt Cottrell_MI,2,MI,1
12608,R:18_P:Matt Cottrell,R:18_P:Matt Cottrell_MI,18,MI,1
12609,R:3_P:Matt Cottrell,R:3_P:Matt Cottrell_MI,3,MI,1
12610,R:16_P:Matt Cottrell,R:16_P:Matt Cottrell_MI,16,MI,1
12611,R:5_P:Matt Cottrell,R:5_P:Matt Cottrell_MI,5,MI,1
12612,R:22_P:Matt Cottrell,R:22_P:Matt Cottrell_MI,22,MI,1
12613,R:6_P:Matt Cottrell,R:6_P:Matt Cottrell_MI,6,MI,1
12614,R:10_P:Matt Cottrell,R:10_P:Matt Cottrell_MI,10,MI,1
12615,R:12_P:Matt Cottrell,R:12_P:Matt Cottrell_MI,12,MI,1
12616,R:15_P:Matt Cottrell,R:15_P:Matt Cottrell_MI,15,MI,1
12617,R:17_P:Matt Cottrell,R:17_P:Matt Cottrell_MI,17,MI,1
12618,R:19_P:Matt Cottrell,R:19_P:Matt Cottrell_MI,19,MI,1
12619,R:21_P:Matt Cottrell,R:21_P:Matt Cottrell_MI,21,MI,1
12620,R:4_P:Matt Cottrell,R:4_P:Matt Cottrell_MI,4,MI,1
12621,R:23_P:Matt Cottrell,R:23_P:Matt Cottrell_MI,23,MI,1
12622,R:14_P:Matt Cottrell,R:14_P:Matt Cottrell_MI,14,MI,1
12623,R:1_P:Matt Cottrell,R:1_P:Matt Cottrell_MI,1,MI,1
12624,R:7_P:Matt Cottrell,R:7_P:Matt Cottrell_MI,7,MI,1
12625,R:8_P:Matt Cottrell,R:8_P:Matt Cottrell_MI,8,MI,1
12626,R:9_P:Matt Cottrell,R:9_P:Matt Cottrell_MI,9,MI,1
12627,R:11_P:Matt Cottrell,R:11_P:Matt Cottrell_MI,11,MI,1
12628,R:20_P:Matt Cottrell,R:20_P:Matt Cottrell_MI,20,MI,1
12629,R:2_P:Lochie O'Brien,R:2_P:Lochie O'Brien_MI,2,MI,1
12630,R:18_P:Lochie O'Brien,R:18_P:Lochie O'Brien_MI,18,MI,1
12631,R:3_P:Lochie O'Brien,R:3_P:Lochie O'Brien_MI,3,MI,1
12632,R:16_P:Lochie O'Brien,R:16_P:Lochie O'Brien_MI,16,MI,1
12633,R:5_P:Lochie O'Brien,R:5_P:Lochie O'Brien_MI,5,MI,1
12634,R:22_P:Lochie O'Brien,R:22_P:Lochie O'Brien_MI,22,MI,1
12635,R:6_P:Lochie O'Brien,R:6_P:Lochie O'Brien_MI,6,MI,1
12636,R:10_P:Lochie O'Brien,R:10_P:Lochie O'Brien_MI,10,MI,1
12637,R:12_P:Lochie O'Brien,R:12_P:Lochie O'Brien_MI,12,MI,1
12638,R:15_P:Lochie O'Brien,R:15_P:Lochie O'Brien_MI,15,MI,1
12639,R:17_P:Lochie O'Brien,R:17_P:Lochie O'Brien_MI,17,MI,1
12640,R:19_P:Lochie O'Brien,R:19_P:Lochie O'Brien_MI,19,MI,1
12641,R:21_P:Lochie O'Brien,R:21_P:Lochie O'Brien_MI,21,MI,1
12642,R:4_P:Lochie O'Brien,R:4_P:Lochie O'Brien_MI,4,MI,1
12643,R:23_P:Lochie O'Brien,R:23_P:Lochie O'Brien_MI,23,MI,1
12644,R:14_P:Lochie O'Brien,R:14_P:Lochie O'Brien_MI,14,MI,1
12645,R:1_P:Lochie O'Brien,R:1_P:Lochie O'Brien_MI,1,MI,1
12646,R:7_P:Lochie O'Brien,R:7_P:Lochie O'Brien_MI,7,MI,1
12647,R:8_P:Lochie O'Brien,R:8_P:Lochie O'Brien_MI,8,MI,1
12648,R:9_P:Lochie O'Brien,R:9_P:Lochie O'Brien_MI,9,MI,1
12649,R:11_P:Lochie O'Brien,R:11_P:Lochie O'Brien_MI,11,MI,1
12650,R:20_P:Lochie O'Brien,R:20_P:Lochie O'Brien_MI,20,MI,1
12651,R:1_P:Sam Draper,R:1_P:Sam Draper_RU,1,RU,1
12652,R:14_P:Sam Draper,R:14_P:Sam Draper_RU,14,RU,1
12653,R:3_P:Sam Draper,R:3_P:Sam Draper_RU,3,RU,1
12654,R:7_P:Sam Draper,R:7_P:Sam Draper_RU,7,RU,1
12655,R:9_P:Sam Draper,R:9_P:Sam Draper_RU,9,RU,1
12656,R:10_P:Sam Draper,R:10_P:Sam Draper_RU,10,RU,1
12657,R:18_P:Sam Draper,R:18_P:Sam Draper_RU,18,RU,1
12658,R:12_P:Sam Draper,R:12_P:Sam Draper_RU,12,RU,1
12659,R:15_P:Sam Draper,R:15_P:Sam Draper_RU,15,RU,1
12660,R:17_P:Sam Draper,R:17_P:Sam Draper_RU,17,RU,1
12661,R:19_P:Sam Draper,R:19_P:Sam Draper_RU,19,RU,1
12662,R:8_P:Sam Draper,R:8_P:Sam Draper_RU,8,RU,1
12663,R:20_P:Sam Draper,R:20_P:Sam Draper_RU,20,RU,1
12664,R:4_P:Sam Draper,R:4_P:Sam Draper_RU,4,RU,1
12665,R:23_P:Sam Draper,R:23_P:Sam Draper_RU,23,RU,1
12666,R:6_P:Sam Draper,R:6_P:Sam Draper_RU,6,RU,1
12667,R:2_P:Sam Draper,R:2_P:Sam Draper_RU,2,RU,1
12668,R:5_P:Sam Draper,R:5_P:Sam Draper_RU,5,RU,1
12669,R:11_P:Sam Draper,R:11_P:Sam Draper_RU,11,RU,1
12670,R:16_P:Sam Draper,R:16_P:Sam Draper_RU,16,RU,1
12671,R:21_P:Sam Draper,R:21_P:Sam Draper_RU,21,RU,1
12672,R:22_P:Sam Draper,R:22_P:Sam Draper_RU,22,RU,1
12673,R:1_P:Andrew Phillips,R:1_P:Andrew Phillips_RU,1,RU,1
12674,R:14_P:Andrew Phillips,R:14_P:Andrew Phillips_RU,14,RU,1
12675,R:3_P:Andrew Phillips,R:3_P:Andrew Phillips_RU,3,RU,1
12676,R:7_P:Andrew Phillips,R:7_P:Andrew Phillips_RU,7,RU,1
12677,R:9_P:Andrew Phillips,R:9_P:Andrew Phillips_RU,9,RU,1
12678,R:10_P:Andrew Phillips,R:10_P:Andrew Phillips_RU,10,RU,1
12679,R:18_P:Andrew Phillips,R:18_P:Andrew Phillips_RU,18,RU,1
12680,R:12_P:Andrew Phillips,R:12_P:Andrew Phillips_RU,12,RU,1
12681,R:15_P:Andrew Phillips,R:15_P:Andrew Phillips_RU,15,RU,1
12682,R:17_P:Andrew Phillips,R:17_P:Andrew Phillips_RU,17,RU,1
12683,R:19_P:Andrew Phillips,R:19_P:Andrew Phillips_RU,19,RU,1
12684,R:8_P:Andrew Phillips,R:8_P:Andrew Phillips_RU,8,RU,1
12685,R:20_P:Andrew Phillips,R:20_P:Andrew Phillips_RU,20,RU,1
12686,R:4_P:Andrew Phillips,R:4_P:Andrew Phillips_RU,4,RU,1
12687,R:23_P:Andrew Phillips,R:23_P:Andrew Phillips_RU,23,RU,1
12688,R:6_P:Andrew Phillips,R:6_P:Andrew Phillips_RU,6,RU,1
12689,R:2_P:Andrew Phillips,R:2_P:Andrew Phillips_RU,2,RU,1
12690,R:5_P:Andrew Phillips,R:5_P:Andrew Phillips_RU,5,RU,1
12691,R:11_P:Andrew Phillips,R:11_P:Andrew Phillips_RU,11,RU,1
12692,R:16_P:Andrew Phillips,R:16_P:Andrew Phillips_RU,16,RU,1
12693,R:21_P:Andrew Phillips,R:21_P:Andrew Phillips_RU,21,RU,1
12694,R:22_P:Andrew Phillips,R:22_P:Andrew Phillips_RU,22,RU,1
12695,R:1_P:Jordan Ridley,R:1_P:Jordan Ridley_DE,1,DE,1
12696,R:14_P:Jordan Ridley,R:14_P:Jordan Ridley_DE,14,DE,1
12697,R:3_P:Jordan Ridley,R:3_P:Jordan Ridley_DE,3,DE,1
12698,R:7_P:Jordan Ridley,R:7_P:Jordan Ridley_DE,7,DE,1
12699,R:9_P:Jordan Ridley,R:9_P:Jordan Ridley_DE,9,DE,1
12700,R:10_P:Jordan Ridley,R:10_P:Jordan Ridley_DE,10,DE,1
12701,R:18_P:Jordan Ridley,R:18_P:Jordan Ridley_DE,18,DE,1
12702,R:12_P:Jordan Ridley,R:12_P:Jordan Ridley_DE,12,DE,1
12703,R:15_P:Jordan Ridley,R:15_P:Jordan Ridley_DE,15,DE,1
12704,R:17_P:Jordan Ridley,R:17_P:Jordan Ridley_DE,17,DE,1
12705,R:19_P:Jordan Ridley,R:19_P:Jordan Ridley_DE,19,DE,1
12706,R:8_P:Jordan Ridley,R:8_P:Jordan Ridley_DE,8,DE,1
12707,R:20_P:Jordan Ridley,R:20_P:Jordan Ridley_DE,20,DE,1
12708,R:4_P:Jordan Ridley,R:4_P:Jordan Ridley_DE,4,DE,1
12709,R:23_P:Jordan Ridley,R:23_P:Jordan Ridley_DE,23,DE,1
12710,R:6_P:Jordan Ridley,R:6_P:Jordan Ridley_DE,6,DE,1
12711,R:2_P:Jordan Ridley,R:2_P:Jordan Ridley_DE,2,DE,1
12712,R:5_P:Jordan Ridley,R:5_P:Jordan Ridley_DE,5,DE,1
12713,R:11_P:Jordan Ridley,R:11_P:Jordan Ridley_DE,11,DE,1
12714,R:16_P:Jordan Ridley,R:16_P:Jordan Ridley_DE,16,DE,1
12715,R:21_P:Jordan Ridley,R:21_P:Jordan Ridley_DE,21,DE,1
12716,R:22_P:Jordan Ridley,R:22_P:Jordan Ridley_DE,22,DE,1
12717,R:1_P:Adam Saad,R:1_P:Adam Saad_DE,1,DE,1
12718,R:14_P:Adam Saad,R:14_P:Adam Saad_DE,14,DE,1
12719,R:3_P:Adam Saad,R:3_P:Adam Saad_DE,3,DE,1
12720,R:7_P:Adam Saad,R:7_P:Adam Saad_DE,7,DE,1
12721,R:9_P:Adam Saad,R:9_P:Adam Saad_DE,9,DE,1
12722,R:10_P:Adam Saad,R:10_P:Adam Saad_DE,10,DE,1
12723,R:18_P:Adam Saad,R:18_P:Adam Saad_DE,18,DE,1
12724,R:12_P:Adam Saad,R:12_P:Adam Saad_DE,12,DE,1
12725,R:15_P:Adam Saad,R:15_P:Adam Saad_DE,15,DE,1
12726,R:17_P:Adam Saad,R:17_P:Adam Saad_DE,17,DE,1
12727,R:19_P:Adam Saad,R:19_P:Adam Saad_DE,19,DE,1
12728,R:8_P:Adam Saad,R:8_P:Adam Saad_DE,8,DE,1
12729,R:20_P:Adam Saad,R:20_P:Adam Saad_DE,20,DE,1
12730,R:4_P:Adam Saad,R:4_P:Adam Saad_DE,4,DE,1
12731,R:23_P:Adam Saad,R:23_P:Adam Saad_DE,23,DE,1
12732,R:6_P:Adam Saad,R:6_P:Adam Saad_DE,6,DE,1
12733,R:2_P:Adam Saad,R:2_P:Adam Saad_DE,2,DE,1
12734,R:5_P:Adam Saad,R:5_P:Adam Saad_DE,5,DE,1
12735,R:11_P:Adam Saad,R:11_P:Adam Saad_DE,11,DE,1
12736,R:16_P:Adam Saad,R:16_P:Adam Saad_DE,16,DE,1
12737,R:21_P:Adam Saad,R:21_P:Adam Saad_DE,21,DE,1
12738,R:22_P:Adam Saad,R:22_P:Adam Saad_DE,22,DE,1
12739,R:1_P:Michael Hurley,R:1_P:Michael Hurley_DE,1,DE,1
12740,R:14_P:Michael Hurley,R:14_P:Michael Hurley_DE,14,DE,1
12741,R:3_P:Michael Hurley,R:3_P:Michael Hurley_DE,3,DE,1
12742,R:7_P:Michael Hurley,R:7_P:Michael Hurley_DE,7,DE,1
12743,R:9_P:Michael Hurley,R:9_P:Michael Hurley_DE,9,DE,1
12744,R:10_P:Michael Hurley,R:10_P:Michael Hurley_DE,10,DE,1
12745,R:18_P:Michael Hurley,R:18_P:Michael Hurley_DE,18,DE,1
12746,R:12_P:Michael Hurley,R:12_P:Michael Hurley_DE,12,DE,1
12747,R:15_P:Michael Hurley,R:15_P:Michael Hurley_DE,15,DE,1
12748,R:17_P:Michael Hurley,R:17_P:Michael Hurley_DE,17,DE,1
12749,R:19_P:Michael Hurley,R:19_P:Michael Hurley_DE,19,DE,1
12750,R:8_P:Michael Hurley,R:8_P:Michael Hurley_DE,8,DE,1
12751,R:20_P:Michael Hurley,R:20_P:Michael Hurley_DE,20,DE,1
12752,R:4_P:Michael Hurley,R:4_P:Michael Hurley_DE,4,DE,1
12753,R:23_P:Michael Hurley,R:23_P:Michael Hurley_DE,23,DE,1
12754,R:6_P:Michael Hurley,R:6_P:Michael Hurley_DE,6,DE,1
12755,R:2_P:Michael Hurley,R:2_P:Michael Hurley_DE,2,DE,1
12756,R:5_P:Michael Hurley,R:5_P:Michael Hurley_DE,5,DE,1
12757,R:11_P:Michael Hurley,R:11_P:Michael Hurley_DE,11,DE,1
12758,R:16_P:Michael Hurley,R:16_P:Michael Hurley_DE,16,DE,1
12759,R:21_P:Michael Hurley,R:21_P:Michael Hurley_DE,21,DE,1
12760,R:22_P:Michael Hurley,R:22_P:Michael Hurley_DE,22,DE,1
12761,R:1_P:Matt Guelfi,R:1_P:Matt Guelfi_DE,1,DE,1
12762,R:14_P:Matt Guelfi,R:14_P:Matt Guelfi_DE,14,DE,1
12763,R:3_P:Matt Guelfi,R:3_P:Matt Guelfi_DE,3,DE,1
12764,R:7_P:Matt Guelfi,R:7_P:Matt Guelfi_DE,7,DE,1
12765,R:9_P:Matt Guelfi,R:9_P:Matt Guelfi_DE,9,DE,1
12766,R:10_P:Matt Guelfi,R:10_P:Matt Guelfi_DE,10,DE,1
12767,R:18_P:Matt Guelfi,R:18_P:Matt Guelfi_DE,18,DE,1
12768,R:12_P:Matt Guelfi,R:12_P:Matt Guelfi_DE,12,DE,1
12769,R:15_P:Matt Guelfi,R:15_P:Matt Guelfi_DE,15,DE,1
12770,R:17_P:Matt Guelfi,R:17_P:Matt Guelfi_DE,17,DE,1
12771,R:19_P:Matt Guelfi,R:19_P:Matt Guelfi_DE,19,DE,1
12772,R:8_P:Matt Guelfi,R:8_P:Matt Guelfi_DE,8,DE,1
12773,R:20_P:Matt Guelfi,R:20_P:Matt Guelfi_DE,20,DE,1
12774,R:4_P:Matt Guelfi,R:4_P:Matt Guelfi_DE,4,DE,1
12775,R:23_P:Matt Guelfi,R:23_P:Matt Guelfi_DE,23,DE,1
12776,R:6_P:Matt Guelfi,R:6_P:Matt Guelfi_DE,6,DE,1
12777,R:2_P:Matt Guelfi,R:2_P:Matt Guelfi_DE,2,DE,1
12778,R:5_P:Matt Guelfi,R:5_P:Matt Guelfi_DE,5,DE,1
12779,R:11_P:Matt Guelfi,R:11_P:Matt Guelfi_DE,11,DE,1
12780,R:16_P:Matt Guelfi,R:16_P:Matt Guelfi_DE,16,DE,1
12781,R:21_P:Matt Guelfi,R:21_P:Matt Guelfi_DE,21,DE,1
12782,R:22_P:Matt Guelfi,R:22_P:Matt Guelfi_DE,22,DE,1
12783,R:1_P:Mason Redman,R:1_P:Mason Redman_DE,1,DE,1
12784,R:14_P:Mason Redman,R:14_P:Mason Redman_DE,14,DE,1
12785,R:3_P:Mason Redman,R:3_P:Mason Redman_DE,3,DE,1
12786,R:7_P:Mason Redman,R:7_P:Mason Redman_DE,7,DE,1
12787,R:9_P:Mason Redman,R:9_P:Mason Redman_DE,9,DE,1
12788,R:10_P:Mason Redman,R:10_P:Mason Redman_DE,10,DE,1
12789,R:18_P:Mason Redman,R:18_P:Mason Redman_DE,18,DE,1
12790,R:12_P:Mason Redman,R:12_P:Mason Redman_DE,12,DE,1
12791,R:15_P:Mason Redman,R:15_P:Mason Redman_DE,15,DE,1
12792,R:17_P:Mason Redman,R:17_P:Mason Redman_DE,17,DE,1
12793,R:19_P:Mason Redman,R:19_P:Mason Redman_DE,19,DE,1
12794,R:8_P:Mason Redman,R:8_P:Mason Redman_DE,8,DE,1
12795,R:20_P:Mason Redman,R:20_P:Mason Redman_DE,20,DE,1
12796,R:4_P:Mason Redman,R:4_P:Mason Redman_DE,4,DE,1
12797,R:23_P:Mason Redman,R:23_P:Mason Redman_DE,23,DE,1
12798,R:6_P:Mason Redman,R:6_P:Mason Redman_DE,6,DE,1
12799,R:2_P:Mason Redman,R:2_P:Mason Redman_DE,2,DE,1
12800,R:5_P:Mason Redman,R:5_P:Mason Redman_DE,5,DE,1
12801,R:11_P:Mason Redman,R:11_P:Mason Redman_DE,11,DE,1
12802,R:16_P:Mason Redman,R:16_P:Mason Redman_DE,16,DE,1
12803,R:21_P:Mason Redman,R:21_P:Mason Redman_DE,21,DE,1
12804,R:22_P:Mason Redman,R:22_P:Mason Redman_DE,22,DE,1
12805,R:1_P:Cale Hooker,R:1_P:Cale Hooker_DE,1,DE,1
12806,R:14_P:Cale Hooker,R:14_P:Cale Hooker_DE,14,DE,1
12807,R:3_P:Cale Hooker,R:3_P:Cale Hooker_DE,3,DE,1
12808,R:7_P:Cale Hooker,R:7_P:Cale Hooker_DE,7,DE,1
12809,R:9_P:Cale Hooker,R:9_P:Cale Hooker_DE,9,DE,1
12810,R:10_P:Cale Hooker,R:10_P:Cale Hooker_DE,10,DE,1
12811,R:18_P:Cale Hooker,R:18_P:Cale Hooker_DE,18,DE,1
12812,R:12_P:Cale Hooker,R:12_P:Cale Hooker_DE,12,DE,1
12813,R:15_P:Cale Hooker,R:15_P:Cale Hooker_DE,15,DE,1
12814,R:17_P:Cale Hooker,R:17_P:Cale Hooker_DE,17,DE,1
12815,R:19_P:Cale Hooker,R:19_P:Cale Hooker_DE,19,DE,1
12816,R:8_P:Cale Hooker,R:8_P:Cale Hooker_DE,8,DE,1
12817,R:20_P:Cale Hooker,R:20_P:Cale Hooker_DE,20,DE,1
12818,R:4_P:Cale Hooker,R:4_P:Cale Hooker_DE,4,DE,1
12819,R:23_P:Cale Hooker,R:23_P:Cale Hooker_DE,23,DE,1
12820,R:6_P:Cale Hooker,R:6_P:Cale Hooker_DE,6,DE,1
12821,R:2_P:Cale Hooker,R:2_P:Cale Hooker_DE,2,DE,1
12822,R:5_P:Cale Hooker,R:5_P:Cale Hooker_DE,5,DE,1
12823,R:11_P:Cale Hooker,R:11_P:Cale Hooker_DE,11,DE,1
12824,R:16_P:Cale Hooker,R:16_P:Cale Hooker_DE,16,DE,1
12825,R:21_P:Cale Hooker,R:21_P:Cale Hooker_DE,21,DE,1
12826,R:22_P:Cale Hooker,R:22_P:Cale Hooker_DE,22,DE,1
12827,R:1_P:Aaron Francis,R:1_P:Aaron Francis_DE,1,DE,1
12828,R:14_P:Aaron Francis,R:14_P:Aaron Francis_DE,14,DE,1
12829,R:3_P:Aaron Francis,R:3_P:Aaron Francis_DE,3,DE,1
12830,R:7_P:Aaron Francis,R:7_P:Aaron Francis_DE,7,DE,1
12831,R:9_P:Aaron Francis,R:9_P:Aaron Francis_DE,9,DE,1
12832,R:10_P:Aaron Francis,R:10_P:Aaron Francis_DE,10,DE,1
12833,R:18_P:Aaron Francis,R:18_P:Aaron Francis_DE,18,DE,1
12834,R:12_P:Aaron Francis,R:12_P:Aaron Francis_DE,12,DE,1
12835,R:15_P:Aaron Francis,R:15_P:Aaron Francis_DE,15,DE,1
12836,R:17_P:Aaron Francis,R:17_P:Aaron Francis_DE,17,DE,1
12837,R:19_P:Aaron Francis,R:19_P:Aaron Francis_DE,19,DE,1
12838,R:8_P:Aaron Francis,R:8_P:Aaron Francis_DE,8,DE,1
12839,R:20_P:Aaron Francis,R:20_P:Aaron Francis_DE,20,DE,1
12840,R:4_P:Aaron Francis,R:4_P:Aaron Francis_DE,4,DE,1
12841,R:23_P:Aaron Francis,R:23_P:Aaron Francis_DE,23,DE,1
12842,R:6_P:Aaron Francis,R:6_P:Aaron Francis_DE,6,DE,1
12843,R:2_P:Aaron Francis,R:2_P:Aaron Francis_DE,2,DE,1
12844,R:5_P:Aaron Francis,R:5_P:Aaron Francis_DE,5,DE,1
12845,R:11_P:Aaron Francis,R:11_P:Aaron Francis_DE,11,DE,1
12846,R:16_P:Aaron Francis,R:16_P:Aaron Francis_DE,16,DE,1
12847,R:21_P:Aaron Francis,R:21_P:Aaron Francis_DE,21,DE,1
12848,R:22_P:Aaron Francis,R:22_P:Aaron Francis_DE,22,DE,1
12849,R:1_P:Martin Gleeson,R:1_P:Martin Gleeson_DE,1,DE,1
12850,R:14_P:Martin Gleeson,R:14_P:Martin Gleeson_DE,14,DE,1
12851,R:3_P:Martin Gleeson,R:3_P:Martin Gleeson_DE,3,DE,1
12852,R:7_P:Martin Gleeson,R:7_P:Martin Gleeson_DE,7,DE,1
12853,R:9_P:Martin Gleeson,R:9_P:Martin Gleeson_DE,9,DE,1
12854,R:10_P:Martin Gleeson,R:10_P:Martin Gleeson_DE,10,DE,1
12855,R:18_P:Martin Gleeson,R:18_P:Martin Gleeson_DE,18,DE,1
12856,R:12_P:Martin Gleeson,R:12_P:Martin Gleeson_DE,12,DE,1
12857,R:15_P:Martin Gleeson,R:15_P:Martin Gleeson_DE,15,DE,1
12858,R:17_P:Martin Gleeson,R:17_P:Martin Gleeson_DE,17,DE,1
12859,R:19_P:Martin Gleeson,R:19_P:Martin Gleeson_DE,19,DE,1
12860,R:8_P:Martin Gleeson,R:8_P:Martin Gleeson_DE,8,DE,1
12861,R:20_P:Martin Gleeson,R:20_P:Martin Gleeson_DE,20,DE,1
12862,R:4_P:Martin Gleeson,R:4_P:Martin Gleeson_DE,4,DE,1
12863,R:23_P:Martin Gleeson,R:23_P:Martin Gleeson_DE,23,DE,1
12864,R:6_P:Martin Gleeson,R:6_P:Martin Gleeson_DE,6,DE,1
12865,R:2_P:Martin Gleeson,R:2_P:Martin Gleeson_DE,2,DE,1
12866,R:5_P:Martin Gleeson,R:5_P:Martin Gleeson_DE,5,DE,1
12867,R:11_P:Martin Gleeson,R:11_P:Martin Gleeson_DE,11,DE,1
12868,R:16_P:Martin Gleeson,R:16_P:Martin Gleeson_DE,16,DE,1
12869,R:21_P:Martin Gleeson,R:21_P:Martin Gleeson_DE,21,DE,1
12870,R:22_P:Martin Gleeson,R:22_P:Martin Gleeson_DE,22,DE,1
12871,R:1_P:Orazio Fantasia,R:1_P:Orazio Fantasia_DE,1,DE,1
12872,R:14_P:Orazio Fantasia,R:14_P:Orazio Fantasia_DE,14,DE,1
12873,R:1_P:Orazio Fantasia,R:1_P:Orazio Fantasia_FO,1,FO,1
12874,R:14_P:Orazio Fantasia,R:14_P:Orazio Fantasia_FO,14,FO,1
12875,R:3_P:Orazio Fantasia,R:3_P:Orazio Fantasia_DE,3,DE,1
12876,R:3_P:Orazio Fantasia,R:3_P:Orazio Fantasia_FO,3,FO,1
